"এক বছর আগের খেলা দেখে শরীরের পশম দাঁড়িয়ে গেছে । যখনই দেখবেন ঈদের দিন ব্যতীত, অন্য কোন দিন বাংলাদেশর কোথাও উৎসব হচ্ছে । তখনই ভাববেন ইন্ডিয়া পৃথিবীর কোন না কোন জায়গায় বাঁশ খাইছে।",positive
তোমার জন্য বাংলাদেশ ম্যাচ টা জিততে পেরেছে,positive
বাংলাদেশের ইতিহাসের সেরা ম্যাচ এটি,positive
মিরাজ ভাই কে সেলুট জানাই,positive
সেদিন কেঁদেছিলাম,positive
সার্চ দিয়ে খুঁজে দেখার মতো একটা ম্যাচ।,positive
ম্যাচটা দেখে চোখের পানি ধরে রাখতে পরিনি,positive
গো  বাংলাদেশ,positive
"কেউ এই খেলা আবার ফিরে পেলে লাইক দিও, সেদিন আবার খেলা দেখব আমি",positive
কে এল রাহুল কি ক্যাচটা ইচ্ছে করে ছেড়েছে?,positive
"বিশ্বকাপে জাতে না জিত্তে পারে, সে জন্য আগেই জিতিয়ে দিচে.!",positive
লালফুল নীলাফুল মিরাজ ভাইয়া বিউটিফুল,positive
অভিনন্দন,positive
মিরাজকে আমি কুব ভালো বাসি,positive
এমন ম্যাচ শুধু স্বরনীয় হয়ে থাকে।।।,positive
সাকিব আল হাসান অহংকারী তাই বোধহয় জুনিয়রকে নিজের কাঁধে তুলে নিতে দ্বিধাবোধ করেন না,positive
ম্যাচটি দেখে খুব ইমোশনাল হয়ে গেছিলাম  সাব্বাশ বাংলাদেশ,positive
"আজকে ভারত বাংলাদেশের কাছে  হারেনি, হেরেছে মেহেদী হাসান মিরাজের ধৈর্য আর প্রতিভা কাছে ",positive
"বার বার ভিডিও টায় ফিরে আসি!
যতোই দেখি বাসি হয়না, মন ভরেনা!
আমাদের এমন জয় বারবার আসুক ইনশাআল্লাহ্
",positive
আমি এই মেচ দেখেছি এবং এটা আমার প্রথম মেচ দেখা,positive
বাংলাদেশ মনেই বাঘ,positive
